"","2001-01-01","2001-02-01","2001-03-01","2001-04-01","2001-05-01","2001-06-01","2001-07-01","2001-08-01","2001-09-01","2001-10-01","2001-11-01","2001-12-01","2002-01-01","2002-02-01","2002-03-01","2002-04-01","2002-05-01","2002-06-01","2002-07-01","2002-08-01","2002-09-01","2002-10-01","2002-11-01","2002-12-01","2003-01-01","2003-02-01","2003-03-01","2003-04-01","2003-05-01","2003-06-01","2003-07-01","2003-08-01","2003-09-01","2003-10-01","2003-11-01","2003-12-01","2004-01-01","2004-02-01","2004-03-01","2004-04-01","2004-05-01","2004-06-01","2004-07-01","2004-08-01","2004-09-01","2004-10-01","2004-11-01","2004-12-01","2005-01-01","2005-02-01","2005-03-01","2005-04-01","2005-05-01","2005-06-01","2005-07-01","2005-08-01","2005-09-01","2005-10-01","2005-11-01","2005-12-01","2006-01-01","2006-02-01","2006-03-01","2006-04-01","2006-05-01","2006-06-01","2006-07-01","2006-08-01","2006-09-01","2006-10-01","2006-11-01","2006-12-01","2007-01-01","2007-02-01","2007-03-01","2007-04-01","2007-05-01","2007-06-01","2007-07-01","2007-08-01","2007-09-01","2007-10-01","2007-11-01","2007-12-01","2008-01-01","2008-02-01","2008-03-01","2008-04-01","2008-05-01","2008-06-01","2008-07-01","2008-08-01","2008-09-01","2008-10-01","2008-11-01","2008-12-01","2009-01-01","2009-02-01","2009-03-01","2009-04-01","2009-05-01","2009-06-01","2009-07-01","2009-08-01","2009-09-01","2009-10-01","2009-11-01","2009-12-01","2010-01-01","2010-02-01","2010-03-01","2010-04-01","2010-05-01","2010-06-01","2010-07-01","2010-08-01","2010-09-01","2010-10-01","2010-11-01","2010-12-01","2011-01-01","2011-02-01","2011-03-01","2011-04-01","2011-05-01","2011-06-01","2011-07-01","2011-08-01","2011-09-01","2011-10-01","2011-11-01","2011-12-01","2012-01-01","2012-02-01","2012-03-01","2012-04-01","2012-05-01","2012-06-01","2012-07-01","2012-08-01","2012-09-01","2012-10-01","2012-11-01","2012-12-01","2013-01-01","2013-02-01","2013-03-01","2013-04-01","2013-05-01","2013-06-01","2013-07-01","2013-08-01","2013-09-01","2013-10-01","2013-11-01","2013-12-01","2014-01-01","2014-02-01","2014-03-01","2014-04-01","2014-05-01","2014-06-01","2014-07-01","2014-08-01","2014-09-01","2014-10-01","2014-11-01","2014-12-01","2015-01-01","2015-02-01","2015-03-01","2015-04-01","2015-05-01","2015-06-01","2015-07-01","2015-08-01","2015-09-01","2015-10-01","2015-11-01","2015-12-01","2016-01-01","2016-02-01","2016-03-01","2016-04-01","2016-05-01","2016-06-01","2016-07-01","2016-08-01","2016-09-01","2016-10-01","2016-11-01","2016-12-01","2017-01-01","2017-02-01","2017-03-01","2017-04-01","2017-05-01","2017-06-01","2017-07-01","2017-08-01","2017-09-01","2017-10-01","2017-11-01","2017-12-01","2018-01-01","2018-02-01","2018-03-01","2018-04-01","2018-05-01","2018-06-01","2018-07-01","2018-08-01","2018-09-01","2018-10-01","2018-11-01","2018-12-01","2019-01-01","2019-02-01","2019-03-01","2019-04-01","2019-05-01","2019-06-01","2019-07-01","2019-08-01","2019-09-01","2019-10-01","2019-11-01","2019-12-01","2020-01-01","2020-02-01","2020-03-01","2020-04-01","2020-05-01","2020-06-01","2020-07-01","2020-08-01","2020-09-01","2020-10-01","2020-11-01","2020-12-01","2021-01-01","2021-02-01","2021-03-01","2021-04-01","2021-05-01","2021-06-01","2021-07-01","2021-08-01","2021-09-01","2021-10-01","2021-11-01","2021-12-01","2022-01-01","2022-02-01","2022-03-01","2022-04-01","2022-05-01","2022-06-01","2022-07-01","2022-08-01"
"20","johannes","lenin","buch","stolz","welt","island","kopf","familie","alte","geschichte","maenner","familie","kloss","fremden","schule","fragt","beckenbauer","scheint","fischer","junge","kinder","rede","paar","patienten","macht","menschen","bisschen","erzaehlt","geht","arm","s","gibt","erzaehlt","frau","geschichten","alten","kindern","menschen","bauer","laesst","stunden","eltern","film","glueck","frau","alten","frau","all","finden","patryk","familie","kindern","taeglich","laesst","prisjaschnij","arbeit","kinder","erzaehlt","heute","denke","wien","geschafft","leben","spaeter","liz","menschen","fest","menschen","jugendliche","nation","eric","gemacht","kindern","the","kleine","laesst","lange","leute","zaleski","laengst","uhr","sitzt","eltern","club","spaeter","geld","buch","zeitung","jahre","kind","buecher","frueher","schwarzen","leute","spaeter","vater","maenner","kurz","alt","karriere","kromphardt","heute","augen","fernseher","anna","generation","essen","tuer","stolz","werner","jungen","niebel","phillips","hebamme","redl","menschen","kachelmann","coaching","generation","alte","kindern","fuers","freilich","kind","bergmann","bild","geschichte","eltern","spaeter","heute","heinemann","wusste","schwab","spaeter","papst","gesagt","economides","stadt","menschen","frauen","sohn","ging","karriere","unseld","berkéwicz","zeit","buero","friedrich","versammlung","los","geschichte","essen","zeit","kirche","job","sambia","bauen","frau","leben","shailene","paar","kultur","karriere","arm","anne","system","vater","stadt","mann","geht","denaro","minuten","kirche","krieg","roman","trumps","tag","spaeter","familie","haus","megan","bruder","film","musik","paar","kinder","ghafur","lang","jahre","tag","choleriker","humm","tag","leute","baron","ging","angst","mfm","polizisten","schule","familie","lachen","taxifahrer","kindern","leben","leben","menschen","schueler","kopf","tag","dick","gedanken","spaeter","slowakei","heute","zeit","kleine","conlon","meurisse","nolde","paar","jahre","schule","maedchen","jahre","schueler","paar","land","rehmann","kurfuersten","sitzt","mutter","park","spaeter","junge","familie","kindern","kamen","stadt","maske","liebe","callan","familie","tayfun","familie","spaeter","kind","ging","b","kunst","muenchen","film","meituan","junge","voegel","alt","kinder","mehl","paar","bramer"
"21","laesst","tod","mann","beruf","blue","macht","frau","mauer","welt","angst","gibt","gehoert","tun","kind","alte","schmid","gerade","leute","ort","frueher","mag","jahre","laesst","alten","generation","zeit","wort","jungen","buero","familie","frauen","linken","tag","paar","junge","geld","familie","bilder","alt","frauen","drogen","denken","kamera","kiss","los","gern","werk","erzaehlt","bresser","schien","wirkt","hause","kapitalismus","fragen","wissen","kurz","gut","schirrmacher","hoppe","laengst","wiener","gesicht","familie","jugend","reno","augen","macht","ethisch","spaeter","charles","bisschen","laesst","zeit","familie","kirche","el","leben","glueck","maedchen","namen","gerne","scheint","jugendlichen","soho","stolz","strasse","menschen","frau","klasse","macht","abend","platz","menschen","augen","jaeger","alte","eltern","all","jahre","jahren","alten","ausbildung","geschichte","sitzt","paul","raum","hause","zeit","menschen","leute","morgen","heime","mann","frau","coaches","gerade","junge","lesen","schueler","mann","buch","bekommen","job","maut","erzaehlt","paar","laesst","jungen","scholtyseck","finca","feeding","ging","alte","buero","redaktion","frauen","geht","ostdeutschland","familie","mike","essen","buch","xintiandi","barlach","kinder","daheim","leute","paar","leute","vater","intuition","strasse","karl","elch","menschen","schriftsteller","krankenhaus","schirach","mutter","zeit","stadt","zeit","kultur","mag","christian","mann","fischer","moment","juden","geschichte","spaeter","strasse","gefuehl","menschen","frau","leben","jahre","haare","junge","geboren","paris","jungen","russen","waterfront","erzaehlt","warburg","spaeter","gesehen","morgens","stadt","patrick","frau","angst","gefaengnis","medien","emilio","buch","meter","leute","geschichte","alt","moenche","saad","kindes","burrnesha","maenner","kinder","mitarbeiter","weise","wohnung","strassen","platz","bilder","raus","kinder","tochter","spaeter","schauspieler","spaeter","kopf","luis","stadt","syrer","selfie","kind","sitzt","polizei","muenchen","los","wilhelm","mann","vater","mann","anonyme","maenner","frueher","hirt","land","familien","  sandra","kind","internatsschueler","the","job","kindern","partnerschaft","liess","kremkau","tag","ernst","spaeter","medien","fahrer","maenner","dorf","stunden","tag","brot","junge","job"
"22","tag","vater","gibt","rezepte","football","ziemlich","professor","jahre","frueher","schule","schweiz","fuss","stimme","schoenen","verlag","liebsten","buehne","arbeit","liebe","maenner","gefuehl","wirkt","zeit","bethlehem","mutter","idee","holdens","familie","gut","mag","all","maenner","kollegen","heute","grossvater","alte","deutsch","literatur","familie","the","dvd","hand","lomo","klavier","vater","goldenen","deutschen","heute","name","geworden","beruf","knigge","macht","golan","all","familie","jahre","haas","jodhpur","fernsehen","kurz","stolz","platz","filme","spaeter","meint","gefuehl","sucht","hurrelmann","recht","leute","piëchs","abend","menschen","partnerin","elke","belfast","herum","rollen","fragt","brambilla","familie","familie","beruf","alten","frauen","tradition","arbeit","vater","junge","maenner","irgendwann","familie","jahre","gopinaths","paar","nami","kleine","vater","vater","erzaehlt","maenner","leute","macht","morgen","glueck","kennt","molina","bruder","ging","englischen","familie","eltern","arbeitet","mann","alten","physik","jungen","stunden","heinz","arbeiten","frau","sitzen","ort","mutter","irgendwann","jahre","erzaehlt","maenner","frauenbewegung","kolter","karriere","gehoert","glueck","verlag","lieber","kinder","haus","sohn","maedchen","maenner","konnte","maenner","gerne","familien","meisten","familie","tage","maenner","familien","spaeter","zeit","kennt","betreuungsgeld","joerg","laesst","kueche","koch","hause","freundschaft","paare","alten","literatur","frau","fabian","bilder","schueler","macht","gehen","doering","schnell","tag","tag","leute","minuten","afrikaner","kampf","fluechtlinge","essen","rosa","stadt","junge","katholiken","maenner","kuenstler","wort","nacht","irma","spaeter","island","hotel","voegel","liebe","janneh","leser","familie","sitzen","libanon","arbeit","erzaehlt","tyrannen","david","hariris","oma","paar","mutter","franziskus","art","save","geld","vater","wohnort","fluechtlinge","bild","patienten","kunst","jungen","hebbels","buch","niemoeller","baustellen","absichtlich","version","tag","leute","wut","buero","mann","sow","leute","eltern","sangmin","frau","klingt","alt","medien","spaeter","gefuehl","frau","corona","paare","wink","maenner","geld","alt","stadt","rollsroyce","kinder","schuelern","kinder","arbeit","berliner","hause","generation","tag","muenchner","fahimi","ukraine","schule","muenchen"
"23","jahre","alten","republik","tillich","iowa","ersten","macht","uhr","hoert","wasser","buch","genau","paar","frueher","bilder","kirchen","frauen","bischof","maenner","stiller","s","seiten","konnte","konnte","usura","himmel","laesst","augen","spaeter","geld","verlag","recht","stunden","lars","paar","macht","leute","frauen","kaliningrad","alten","junge","welt","lomographen","sarin","mag","paar","kleine","ersten","zeit","zeit","erzaehlt","neonazis","stadt","achtziger","tage","sitzen","gesicht","romane","alte","kino","jahre","uebung","laengst","maenner","internet","frank","nacht","baecker","ging","sohn","gott","geschichte","gaeste","marib","zhou","endlich","szene","musiker","maenner","kirche","arbeiten","alte","abend","frauen","schien","platz","zeit","spaeter","tag","lange","dinge","gehoert","karriere","gold","tam","mag","menschen","alten","keynes","menschen","dieter","bekommen","schork","karriere","erzaehlt","eppler","job","augen","faehrt","zeit","jahre","kollegen","buero","kreativen","essen","paar","gemacht","christen","leute","charisma","machte","guten","geschichte","mann","stadt","essen","case","glaubt","ging","frauen","kultur","alte","wirkt","erzaehlt","jill","tagebuch","erzaehlt","spaeter","auster","zeuge","abend","alte","dinge","weine","gerne","buch","spaeter","junge","sitzt","grossvater","alten","homo","kleine","buergermeister","norman","tag","strasse","angeblich","oberammergau","minuten","familie","stadt","paar","mutter","judith","proteste","papst","hollywood","familie","schriftsteller","erschien","magdas","frau","kind","haas","alt","vater","dachte","konnte","rot","menschen","mutter","kunst","liebe","zeit","deutsch","gehen","chris","kinder","buecher","klingt","haus","kindern","zeitung","mann","hotel","mann","familie","stadt","lernen","frau","heute","stadt","voller","gemacht","spass","leben","familien","erzaehlt","strasse","sadeghi","indien","ostdeutschen","julian","arzt","schot","kennt","norden","geschichte","lebt","leute","beruf","wieck","medizin","geschichte","biografie","vater","buergermeisterin","kind","haeuser","familie","land","erzaehlt","job","japan","arbeitet","stadt","stunden","lehrer","pricken","singles","gehen","kinder","y","kopf","rambazotti","osten","viertel","epilepsie","macht","paar","macht","sitzt","kopf","mann","stadt","polizei","tunesien","maenner","wald"
"24","buch","alte","schule","paar","mehlhorn","mag","roecker","wort","ersten","vergessen","antonio","hitlers","mutter","laesst","lesen","frueher","geschichte","frauen","alte","laesst","job","christopher","geld","erinnert","kennen","paar","tod","leben","spricht","wort","moment","mann","macht","tom","wahrheit","los","martha","langsdorff","macht","andechs","spaeter","spaeter","fischer","schule","namen","gerne","wort","mensch","macht","laengst","muetter","theologie","tag","macht","lebens","elke","maennern","feuilleton","geschickt","meredith","kunst","versteht","studenten","lang","akademie","eltern","ullrich","kennen","jugend","studiert","schiller","jahre","verlor","richard","angst","minuten","vater","familie","kind","wagen","jungen","maedchen","ktg","nennen","jahren","nooyi","eltern","geschichte","jason","natur","leute","dachte","augen","herum","menschen","mann","tag","sitzt","kindern","kollegen","kinder","bauch","lebt","telefonieren","york","revolution","eltern","eltern","mertes","stueck","kind","peter","kinder","leute","satz","kuenstler","iurie","kinder","erzaehlt","schwarzer","still","guttenberg","irgendwann","frage","junge","tag","sitzt","stadt","arbeiten","japaner","uhr","spaeter","sitzen","zeit","beruf","ort","frueher","paar","menge","ulvis","spiel","paar","jungen","bergmann","frau","kopf","kinder","bismarck","jugend","stunden","sitzt","alten","zwei","alt","kind","fernsehen","aleschkowski","eltern","stunden","carpe","bekommen","frueher","traegt","bayard","nowitzki","paar","schule","scott","programm","juedischen","familie","menschen","sucht","kirche","maaz","mag","spaeter","zeit","tod","junge","polizei","auto","vatikan","kunst","namen","fussballer","polizisten","fragte","gefuehl","xiaogang","journalismus","menschen","haus","taksimplatz","mode","stimme","erzaehlt","vater","maduro","leute","athener","vater","leute","nusskuchen","buch","eltern","i","spaeter","stolz","muslime","stadt","momente","familie","hauptschule","thoens","schweden","film","schule","familie","stadt","job","lehrer","insassen","maenner","meissen","fitzek","sendungen","kindern","michelle","frauen","kinder","tag","hesse","buergermeister","kindergaerten","maenner","eltern","alt","sitzt","paar","abouchaker","angst","kurz","erzaehlt","fragt","text","fahren","berliner","carlottas","kindern","studium","findet","bisschen","geld","erinnert","familie","leben","schiffe","y","band"
"25","gibt","buch","geschrieben","buch","job","strasse","geld","erinnert","bilder","buecher","laesst","schoen","zug","menschen","mehmed","laesst","tod","hip","freunde","hoeren","liess","erzaehlt","la","rom","lesen","weltkrieg","tag","kennen","arbeit","kultur","kurz","tag","christina","nicole","objekt","gesagt","jahre","uhr","nacht","benedicti","film","vater","gott","eltern","sprache","wort","kreis","laesst","kinder","gut","paar","gerne","fotos","konnte","geworden","fahren","alten","publikum","erinnert","eltern","maenner","laesst","alten","geld","uhr","hause","tun","tochter","verlag","chichicastenango","heine","freunde","gemacht","junge","strassen","republik","spaeter","angst","mann","autos","eltern","la","deniztekin","freunde","historiker","macht","filme","gibt","schule","burnout","spaeter","schule","arbeitsamt","freund","lebt","lebens","kellough","erzaehlt","meter","beate","toni","angelina","laesst","welt","jahre","arbeitete","denke","gern","opfer","frauen","kindern","leute","fuerstenberg","bisschen","gerne","malerei","jerry","literatur","sitzt","oezalan","vater","tag","menschen","her","paar","wollten","koerper","michels","jahren","zeit","tochter","ingenieur","reden","the","spaeter","selbstwiderlegung","los","geschichte","zimmer","gesagt","dj","heute","benjamin","paar","hans","film","schwarz","kennen","mann","reden","erzaehlt","insolvenzplan","junge","geht","sohn","laengst","mirsajew","ruft","weiwei","diem","geld","ziemlich","frueher","reden","sah","literatur","rollstuhl","mutter","heute","muellerelmau","system","eltern","vater","schule","schartner","groves","klingt","muenchner","theiss","perón","namen","eltern","ort","laden","mann","humor","muenchen","pinguine","bilder","mutter","spaeter","schule","freunde","hand","irre","lieber","publikum","frau","vater","jungen","vater","arbeiterklasse","literatur","heute","heute","stadt","frau","berlin","erinnert","maennern","food","gibt","erzaehlt","geschichte","auto","spaeter","liebe","paar","bahn","macht","sache","notaufnahme","lisa","osten","paar","metternich","menschen","polnischen","schule","polizei","strasse","diana","kaffee","paar","klinik","mutter","anschlag","mann","ziemlich","muenchen","narzissten","kindern","musik","schade","muetter","onkel","letzte","vater","joghurt","videos","alt","buecher","kind","rennsteig","junge","feiern","jugend","bauer","jungen","eltern"
"26","haengen","ziemlich","fragen","kinder","kindern","endlich","erzaehlt","frueher","mitten","macht","kopf","schrieb","gourari","schadenfreude","publikum","gerade","kindes","mutter","angst","geschichte","morgen","geschichten","lenz","jahrhundert","zeit","junge","kollegen","angst","gehoert","paar","lang","laesst","elia","erzaehlt","welt","ginza","denken","schiff","frueher","pater","emil","satz","kleine","welt","geht","uhr","buelow","stadt","petras","job","angst","leben","alten","strasse","laesst","kamen","spaeter","doepfner","carola","mag","lang","frage","junge","kamen","fuenfziger","san","fuehlen","tragen","zweiten","stunden","menschen","schriftsteller","jahre","irina","joerg","bewohner","wirkt","clooney","kress","uci","gemacht","veltroni","alt","glauben","her","erinnert","mark","generation","kurz","papst","zwei","geht","mag","rosa","sohn","the","paar","broser","familie","paar","kroll","geld","gern","gut","menschenrechtsaktivisten","publikum","liebe","geschenken","lang","kennt","missbrauch","arbeit","jungen","klaegerin","lang","muetter","jungen","paar","menschen","herr","zeit","haus","kopf","mensch","regisseurinnen","eltern","genauso","sed","arbeit","bruno","wort","kleine","ans","job","junge","maenner","hause","lang","leute","hall","film","geschichte","gast","mutter","ulla","gesagt","geboren","eltern","jungen","grenze","tibetern","letzte","alten","stoerung","mensch","howland","menschen","irgendwann","fendi","hamouda","verdient","paul","laesst","maenner","jugend","demonstranten","geld","olli","karriere","gefuehl","arbeiten","polizisten","stunden","konnte","ackermannbogen","job","deutsch","jahre","gekommen","lieber","schoen","zaheers","haus","jahre","junge","vater","barton","erzaehlte","moment","twitter","abend","kilometer","singles","polizei","frau","erzaehlt","protestantismus","heute","haus","schueler","leute","sohn","sprache","frau","dorf","spaeter","eltern","bier","clubs","karl","haeuptling","buch","schule","paar","leisten","marx","mutter","kilometer","heute","ukrainischen","bisschen","pamela","nazis","gesundheitswesen","king","zerbster","frau","tag","lehrer","familie","alt","abstand","weine","kitas","land","lang","rezepte","steht","humor","frauen","bushido","abend","paar","ging","maenner","heute","menschen","maenner","kind","waende","patienten","irgendwann","video","alter","lesen","eltern","arbeiten","korn","job","getreide"
"27","alte","kind","art","tag","spaeter","fragt","maximale","scheint","katastrophe","gibt","leben","vater","spaeter","alt","worte","gesagt","hause","vater","geld","warten","schief","konitz","land","juden","jungen","kopf","geschichte","geburtstag","kopf","geht","autorin","gemeinde","dr","filme","bruder","hase","botschaft","kulturgueter","mag","regula","alte","geworden","gesagt","bisschen","kunst","heute","geboren","redakteurin","weimarer","irgendwann","erinnert","geschichte","eigene","generation","alt","frueher","glueck","scham","familie","spaeter","autor","konnte","gerade","tut","mutter","mag","frau","bisschen","geschichte","mag","glueck","spaeter","essen","palm","glueck","prix","katholischen","selliner","zeiten","lehmann","erinnert","findet","mag","lesen","boese","eltern","honecker","lehrer","buehne","publikum","heute","haus","vater","raum","ziemlich","fuerderer","alt","opelaner","mutter","liegt","sohn","konnte","land","stoerche","moechte","heuser","stadt","mutter","kulterer","job","stunden","bisschen","maenner","frueher","aldi","square","kollegen","westen","ddr","menschen","saal","alte","art","bruder","essen","schmeken","focus","cindy","jahre","buch","kleine","restaurant","journalisten","reden","jugendliche","gefuehl","faehrt","beruf","kind","leiche","frau","makowski","vii","tamara","welch","tod","wurzeln","leute","musse","wellen","alter","spaeter","tag","jahre","alt","jahre","wohnung","sohn","jugend","gefuehl","leben","ausstellung","stadt","mann","familie","gearbeitet","kuestriner","ridley","attentat","sitzt","cimarosa","botschaft","arbeit","person","fragt","irgendwann","schule","buch","frau","leute","denkt","geschichte","schmitz","weise","mutter","sitzt","frauen","vater","armen","freund","angeblich","paar","vater","uhr","times","gymnasium","scheitzenhammer","uhr","mutter","urlaub","schueler","wismar","tag","menschen","erzaehlt","menschen","hilft","foto","maler","stadt","meisten","spaeter","opfer","westen","horst","gern","perfekt","erzaehlt","maenner","spatzl","jahre","gesagt","buero","buch","czeschka","stunden","huber","bilder","schwanger","muenchen","engl","alt","durfte","schreiben","leben","koerper","fotos","hause","kind","frau","hochzeiten","tag","findet","kinder","albert","singles","alt","erzaehlt","jungen","natascha","gegangen","bilder","zwei","gefuehl","koreanische","gefluechtete","aeltere","splitt","japan","halt"
"28","gott","sheila","frau","mag","gut","hawaii","philosophie","alten","augen","eltern","frau","professor","geschichte","hause","autoren","geschichte","art","weltbild","gerade","augen","wahllokal","spaeter","gefuehl","stadt","the","all","familie","patienten","familie","geboren","erzaehlt","press","wissen","gern","eltern","heimat","kurz","vater","beruf","mann","behr","endlich","bier","jahre","paris","kleine","muenzeinwurf","wissen","bekommt","konnte","maenner","bild","gibt","tage","freund","erzaehlt","angst","maenner","palace","gesagt","mann","bande","tiefe","macht","job","bisschen","gerade","blatt","schule","eltern","macht","maier","gefuehl","schrader","cheek","studio","bekommen","job","figur","the","lims","kurz","reden","kindern","masucci","gaeste","griechenland","scheint","mark","schwerin","kinder","millionen","jahre","sohn","frau","besten","leute","junge","senni","geschichte","eltern","gern","angst","angst","denke","zeit","abend","heute","taizé","stadt","mann","fand","sitzt","gesicht","zeit","augen","studiert","klienten","film","alter","junge","erzaehlt","wollten","erzaehlt","greiner","bauer","angeklagten","spaeter","autonomie","stunden","stur","club","lebt","kindern","familie","interessiert","indischen","zeit","art","hof","familie","polizei","wohnung","gehoert","fischer","voller","franziskus","person","evangelikale","paar","muetter","manhattan","leben","leute","arbeiten","galt","erde","edathy","reden","glueck","eigene","nennen","arbeit","gern","ersten","nacht","moritz","sterben","beruf","irgendwann","konnte","kleine","junge","wissen","mutter","familie","heimat","libanon","spaeter","maenner","yorker","bisschen","seele","hosen","brachte","kultur","ansbach","orion","kollegen","farnaz","film","baeume","wiener","nacht","bisschen","pamela","ard","organisation","zerstoert","spass","jahre","augen","stunden","junge","kinder","karriere","mann","gibt","oh","schule","jahre","denken","maenner","klasse","stadt","erzaehlen","bisschen","haus","jahre","krieg","bilder","bruder","arbeit","spaeter","spaeter","hoeren","hundert","film","erzaehlt","krankenhaeuser","the","ausgangssperre","kind","geld","hollywood","text","schule","kurz","ravenssieberer","freunde","sterne","macht","spaeter","kim","arbeiten","traegt","spaeter","zwei","arbeit","polizei","kolleginnen","zeitung","liess","genau","yangpyeong","oktoberfest","a","menschen","jun","lehrkraefte"
"29","maluch","macht","genau","welt","vijayanagar","hawaiianischen","reporter","ging","mag","literatur","jorio","vergessen","macht","sowieso","jahrhundert","art","arbeit","roten","tag","tag","gehoert","familie","journalisten","stunden","angst","tun","geld","gibt","musik","katze","frau","augen","axel","job","maedchen","namen","machte","alte","kornblum","heisst","musik","zeit","liebe","musik","gibt","fotografischen","paar","zeit","laesst","sommer","sechziger","papstes","zeitung","alten","fritsch","fragt","jungen","stadt","stern","alex","wissen","frau","augen","gut","ddr","lebt","frueher","dorfbewohner","anzeigen","napoleon","bob","fand","geschichte","beuster","heute","licht","glaubt","hoffnung","kindern","bricht","laesst","geschichte","verdient","verbringen","mutter","erste","dichter","jugendliche","robert","eichstaett","macht","gegangen","sohn","junge","nba","kindern","bashir","dinge","jungen","namen","handwerker","jahren","erinnert","stunden","kollegen","begann","jahre","stelle","schreibt","heute","schreibt","heckmanns","arbeiten","alte","frauen","hause","moechte","abonji","letzte","kindern","kennen","gemeinde","wissen","lacht","schueler","patient","paar","heute","papstes","gefuehl","arbeitswelt","irgendwann","haeuser","bloque","vater","antisemitismus","moca","koch","wohnung","vernehmung","mark","sohn","geschichte","grunerjahr","unseld","fluctin","sitzt","laden","khatib","ort","zeit","brooklyn","dorothea","pohl","fand","erzaehlt","marx","augen","los","arbeit","haus","roths","reden","klaus","rousseff","namen","sprache","ort","herum","antisemitismus","junge","bietet","denkt","vater","jobs","erzaehlt","all","passiert","bilder","tag","gewalt","deutsch","anschlaege","lesen","heute","alten","ort","gail","journal","eltern","ingolstaedter","arbeit","patienten","deutsch","sitzt","restaurant","gott","geblieben","geworden","buch","rabe","opfer","erzaehlen","abend","lesen","erzaehlt","leute","halt","urgell","menschen","mann","gemacht","mutter","zeit","wasser","lisa","juengere","lieber","gesagt","fernsehen","sohn","patient","fahren","bahn","vater","bekam","zuschauer","gesicht","paar","schliessung","wissen","arbeit","hause","buchhandlung","frau","verdienen","kamen","virus","gefuehl","schule","renata","lebens","gewann","heute","paar","gefuehl","kindern","schule","frau","verbraucherzentralen","gut","maennern","anhalt","erzaehlt","erzaehlt","bnd","maennern","baeckereien","imai","buhlschaft"
"30","mutter","leben","wirkt","verlag","arbeiten","job","ruhig","kleine","geschichte","ersten","zug","himmel","herr","schien","opfer","junge","klinik","erinnert","boot","draussen","abend","geboren","geworden","hause","hause","gepraegt","scheint","buch","geschichte","rodelinda","leser","junge","leute","kopf","omen","hand","stets","geworden","vater","westen","gibt","laesst","mauer","pfarrer","geschichte","wissen","jahre","richtig","all","laesst","geschichte","rechtsradikalen","angres","adam","kirche","kleine","beruf","paar","junge","erzaehlt","stadt","gegner","jahre","heuer","eltern","naehe","spaeter","minuten","heute","hause","drogen","journalisten","wort","laesst","geschichte","hause","laesst","karriere","mckenzie","paar","heute","arbeitet","vier","gemacht","haus","kleine","uhr","taeglich","lernen","fuxingrundschule","reden","job","ersten","kinder","schifferstadt","weihnachtsmarkt","frueh","irgendwann","bisschen","zeit","jungen","sitzt","konnte","dorf","satz","jahre","gehoert","geworden","anna","erinnert","aguaiza","maret","glaube","alten","publikum","schweriner","frau","migrationshintergrund","satz","art","daniel","herzen","vater","manduria","eickhoff","kindern","manhattan","jugendliche","schuelerinnen","panama","verdient","gerne","posner","elternzeit","mensch","freunde","rebel","zeiten","junge","menschen","sitzen","fuchtel","englischen","weinrich","sinfonie","reden","jungen","ausstellung","hand","wollten","alleinlebenden","berkéwicz","kirche","geboren","erklaert","kilometer","stadt","bonn","kind","paar","erzaehlt","ersten","macht","hall","rio","irgendwann","berlin","frueher","polizei","polizei","tag","paul","geboren","alekozei","mensch","film","gehoert","sohn","signa","farbe","to","gefuehl","leute","mucklas","bewohner","nitzan","schule","kapitaen","heute","nacht","gigerenzer","lebt","spaeter","jahre","post","tochter","heute","stadt","platz","lieben","deutsch","new","weissen","tag","eltern","egal","dresden","stolz","moderne","arbeit","junge","figuren","chemnitz","irgendwann","stunden","  kuehnert","eigene","spricht","lebt","arbeit","namen","essen","kinder","jahre","arbeit","pressefreiheit","mahinda","oma","familien","libanon","katastrophe","sitzt","maenner","ischia","geyer","geworden","hurrelmann","buch","vater","geld","villazón","big","mutter","draussen","karriere","langen","namens","gehen","vater","ronja","sitzt","dateien","prada","lang","paar","junge","hoenegger","halle","groesser","reden"
