"date","upi","sub_real_economy","sub_politics","sub_financial_markets"
2013-12-01,0.0172787103510696,0.005744664638354,0.00885595041244673,0.0026780953002689
2014-01-01,0.0159013206451168,0.00540883765759483,0.00846019321121937,0.00203228977630258
2014-02-01,0.0203184816538565,0.00689940373127306,0.0104947013790714,0.00292437654351203
2014-03-01,0.0238528120254817,0.00792265134222825,0.010880219635964,0.00504994104728952
2014-04-01,0.017464872806355,0.00658475351750708,0.00811637200967448,0.00276374727917345
2014-05-01,0.0177783825362387,0.00633801645325666,0.00846503506418129,0.00297533101880073
2014-06-01,0.0146121190620043,0.00493545887200191,0.0069182029231824,0.00275845726682001
2014-07-01,0.0177536403440733,0.00581608655343076,0.00887410969259479,0.00306344409804772
2014-08-01,0.0219969459403792,0.00838656395349479,0.00948567423778668,0.0041247077490977
2014-09-01,0.0230254660031142,0.00751488138567373,0.0120550699141216,0.0034555147033189
2014-10-01,0.0234834942724923,0.00845232071162591,0.0104995112211427,0.0045316623397237
2014-11-01,0.0211422996753376,0.00807238525299502,0.00988332758833369,0.00318658683400891
2014-12-01,0.0224227110763934,0.00844846747235155,0.010048510324598,0.00392573327944387
2015-01-01,0.0273737705405354,0.00842021884659105,0.0145926861566249,0.00436086553731939
2015-02-01,0.0253391127588381,0.00847248983699823,0.0119254992540678,0.00494112366777207
2015-03-01,0.0196764190633259,0.00670095531128165,0.0110573785515043,0.00191808520054
2015-04-01,0.0184818305340003,0.00601364540436901,0.0106554777987228,0.00181270733090847
2015-05-01,0.0203152616581032,0.00778777413006897,0.00964494505013585,0.00288254247789837
2015-06-01,0.0195342939486323,0.00559839328134808,0.0104874878664168,0.00344841280086749
2015-07-01,0.0192766684239579,0.00550815110479971,0.0109846746813012,0.002783842637857
2015-08-01,0.0247712339651584,0.00766916678650612,0.0104866098636992,0.00661545731495309
2015-09-01,0.0235562666361432,0.00701408036538252,0.0108035667372838,0.00573861953347684
2015-10-01,0.0248021763103099,0.00969613338240511,0.0101875553472054,0.00491848758069937
2015-11-01,0.0220029359752943,0.00690655426692294,0.0111154577789425,0.00398092392942893
2015-12-01,0.0197918917309689,0.00718064924603299,0.00764097366029573,0.0049702688246402
2016-01-01,0.0343684914323935,0.0105280795922285,0.0157235401047002,0.00811687173546473
2016-02-01,0.0303371093923827,0.00844114403182482,0.0152061789181697,0.00668978644238815
2016-03-01,0.0260710759765886,0.00832815815938914,0.013446024453369,0.0042968933638304
2016-04-01,0.0255728741542061,0.00931122211646414,0.0126328090360623,0.00362884300167966
2016-05-01,0.0258510416365577,0.00820323663517508,0.0134739993622067,0.00417380563917593
2016-06-01,0.0365304996168456,0.00801690828974166,0.0219074238770588,0.00660616745004519
2016-07-01,0.0418869653017657,0.0109861594389769,0.0215896147637302,0.00931119109905855
2016-08-01,0.0318457344753235,0.0110962975654225,0.0143605224939944,0.00638891441590664
2016-09-01,0.03235433909522,0.0111388621685048,0.0156851273213698,0.00553034960534533
2016-10-01,0.0255035744494229,0.00861539364134085,0.0121245340174558,0.00476364679062627
2016-11-01,0.0399816959710791,0.0114629338979864,0.0222931158696102,0.00622564620348248
2016-12-01,0.0432101887747425,0.0142451614489152,0.0222036785423349,0.00676134878349246
2017-01-01,0.0477103089594868,0.0153790887122965,0.024962406280421,0.00736881396676928
2017-02-01,0.039199916394207,0.010841058114964,0.0223153407613549,0.00604351751788806
