"date","proportion"
2006-11-01,0.00659622158181236
2006-12-01,0.007
2007-01-01,0.00598257250617766
2007-02-01,0.00574833508587452
2007-03-01,0.00727362386734883
2007-04-01,0.0082058933233868
2007-05-01,0.00592645483755802
2007-06-01,0.00603649334613802
2007-07-01,0.0057194671130641
2007-08-01,0.0112058297813832
2007-09-01,0.0118455176280928
2007-10-01,0.00843800322061192
2007-11-01,0.010793054903801
2007-12-01,0.0104393892178249
2008-01-01,0.0123906195309765
2008-02-01,0.0122549019607843
2008-03-01,0.00984651028091515
2008-04-01,0.00987940314778224
2008-05-01,0.00875901663477109
2008-06-01,0.00790758440486832
2008-07-01,0.00902639013298422
2008-08-01,0.00947130336443314
2008-09-01,0.0130047420606409
2008-10-01,0.0230004864151206
2008-11-01,0.0157957778110496
2008-12-01,0.0156561780506523
2009-01-01,0.0168098341232227
2009-02-01,0.0163947103858944
2009-03-01,0.0168889533198028
2009-04-01,0.0161509554649396
2009-05-01,0.0119902120717781
2009-06-01,0.0118439198507342
2009-07-01,0.0111819887429644
2009-08-01,0.0121036068748487
2009-09-01,0.0117040117040117
2009-10-01,0.0102127145274353
2009-11-01,0.0083336788424064
2009-12-01,0.00841129516779675
2010-01-01,0.0106988675467684
2010-02-01,0.0145950662330451
2010-03-01,0.0129353952883365
2010-04-01,0.0121560020260003
2010-05-01,0.0152329749103943
2010-06-01,0.015069033530572
2010-07-01,0.0143149284253579
2010-08-01,0.0183023347843292
2010-09-01,0.0147681309378233
2010-10-01,0.0125616451102633
2010-11-01,0.0165751180495326
2010-12-01,0.0162576996869635
2011-01-01,0.0138903729030879
2011-02-01,0.0116376598867687
2011-03-01,0.0202793189209872
2011-04-01,0.0136765022614689
2011-05-01,0.0128798551016301
2011-06-01,0.0164581219704656
2011-07-01,0.0162735606138634
2011-08-01,0.0267418032786885
2011-09-01,0.0221487271998396
2011-10-01,0.0219825372367745
2011-11-01,0.0238046587658357
2011-12-01,0.018738288569644
2012-01-01,0.0195953818451435
2012-02-01,0.0141158989598811
2012-03-01,0.011949069539667
2012-04-01,0.0140138999658198
2012-05-01,0.0171035095513105
2012-06-01,0.0173753066230581
2012-07-01,0.0214887929261773
2012-08-01,0.0168325977624962
2012-09-01,0.0161974977658624
2012-10-01,0.0155939298796442
2012-11-01,0.0172842173490332
2012-12-01,0.015769504387005
2013-01-01,0.015616408226108
2013-02-01,0.0143715396395335
2013-03-01,0.0163638415528721
2013-04-01,0.0159006499535747
2013-05-01,0.0106853352984525
2013-06-01,0.0140712945590994
2013-07-01,0.014972333731149
2013-08-01,0.0130834904091363
2013-09-01,0.0144156918350467
2013-10-01,0.0157637655417407
2013-11-01,0.00866629150253236
2013-12-01,0.0116249031258073
2014-01-01,0.00954625810253388
2014-02-01,0.0127184119814573
2014-03-01,0.0152078404866509
2014-04-01,0.0133032128514056
2014-05-01,0.0103806228373702
2014-06-01,0.00915819846945176
2014-07-01,0.0114800225098481
2014-08-01,0.0150235907623541
2014-09-01,0.0146795560329395
2014-10-01,0.0161217075386013
2014-11-01,0.0138433515482696
2014-12-01,0.015654589067037
2015-01-01,0.0167224080267559
2015-02-01,0.0144279877425945
2015-03-01,0.0116924530530294
2015-04-01,0.0123022847100176
2015-05-01,0.0125289391256979
2015-06-01,0.0122459285443757
2015-07-01,0.0121500893388922
2015-08-01,0.0170037356692001
2015-09-01,0.0161454360539029
2015-10-01,0.0155328115593016
2015-11-01,0.0137744593202884
2015-12-01,0.013726556129383
2016-01-01,0.0214703084658242
2016-02-01,0.0198006644518272
2016-03-01,0.0164243403338718
2016-04-01,0.0166370332740665
2016-05-01,0.0167321402589844
2016-06-01,0.0235771327164406
2016-07-01,0.0298368916589312
2016-08-01,0.022227965882657
2016-09-01,0.0199197860962567
2016-10-01,0.0177578961637522
2016-11-01,0.0265085919808179
2016-12-01,0.0262943887232312
2017-01-01,0.030131560333852
2017-02-01,0.0240081979212414
2017-03-01,0.0203477141017386
2017-04-01,0.0236232551004755
2017-05-01,0.018140589569161
2017-06-01,0.0170487948265726
2017-07-01,0.0167828189446736
2017-08-01,0.0182700542392235
2017-09-01,0.014046916701784
2017-10-01,0.0191875281067306
2017-11-01,0.0199340312634447
2017-12-01,0.0140866404119964
2018-01-01,0.0161346087357382
2018-02-01,0.013417994489038
2018-03-01,0.0175518061374703
2018-04-01,0.0173084159036749
2018-05-01,0.0186964424824721
2018-06-01,0.020620892816678
2018-07-01,0.019452533488643
2018-08-01,0.021932424422051
2018-09-01,0.0198336532309661
2018-10-01,0.0216697080291971
2018-11-01,0.0223536369012419
2018-12-01,0.0175727622185612
2019-01-01,0.0271332335329341
2019-02-01,0.0226704748304177
2019-03-01,0.0233285917496444
2019-04-01,0.0188978878831189
2019-05-01,0.0199512640877246
2019-06-01,0.0206659012629162
2019-07-01,0.02368915210169
2019-08-01,0.0248980780430984
2019-09-01,0.0241499841118526
2019-10-01,0.0220088626292467
2019-11-01,0.0225232080353066
2019-12-01,0.0189581272667326
2020-01-01,0.0235419198055893
2020-02-01,0.0262471470492338
2020-03-01,0.0433224248091008
2020-04-01,0.0350786245031968
2020-05-01,0.0351182197496523
2020-06-01,0.0312661945068233
2020-07-01,0.0274675520676124
2020-08-01,0.0241196333815726
2020-09-01,0.0257971478929659
2020-10-01,0.0290209256147854
2020-11-01,0.0268345204571807
2020-12-01,0.0201579035780279
